"Text","Binary_Sentiment","Cont_Sentiment"
"on top of that problem , he has a drunk , gambling addicted partner ( penn ) who has a penchant for collecting parking tickets ( i guess cops aren't immune ? )","1.0","0.865109443665"
"penn , who also slips into an impression of his brother sean , is even better as a loser tough guy cop  penn , who also slips into an impression of his brother sean , is even better as a loser tough guy cop","0.0","-4.04233026505"
"then , throw into the mix the femme fatale ( gershon )  then , throw into the mix the femme fatale ( gershon )","0.0","-1.26963353157"
"aside from being asked to accept michael mcglone as a mafioso ( an insult if you ask me ) the performances were pretty good  aside from being asked to accept michael mcglone as a mafioso ( an insult if you ask me ) the performances were pretty good  aside from being asked to accept michael mcglone as a mafioso ( an insult if you ask me ) the performances were pretty good  it screams sidney lumet all over the place , perhaps because it was produced by marty and michael bregman , producers of lumet's dog day afternoon and serpico","0.0","-0.00837373733521"
"a rapist ( matt frewer ) responds to supergirl's ( helen slater ) query as to why she's being attacked , an example of the mind numbingly bad dialogue in supergirl        a rapist ( matt frewer ) responds to supergirl's ( helen slater ) query as to why she's being attacked , an example of the mind numbingly bad dialogue in supergirl        a rapist ( matt frewer ) responds to supergirl's ( helen slater ) query as to why she's being attacked , an example of the mind numbingly bad dialogue in supergirl","1.0","0.042897939682"
"a rapist ( matt frewer ) responds to supergirl's ( helen slater ) query as to why she's being attacked , an example of the mind numbingly bad dialogue in supergirl  one day the founder of argo city , zaltar ( peter o' toole ) , gives the omegahedron to superman's cousin , kara ( helen slater ) , for use as inspiration in her art  it's all too obvious that helen slater is hooked to wires  helen slater effectively portrays supergirl as the innocent , naive character she's written to be , as she's able to gaze at flowers and bunnies with the right amount of genuine wonder to make it believable","1.0","0.042897939682"
"i know it's hated amongst the superman faithful who dismiss it as nothing more than a vehicle for richard pryor , but i still think it's a worthy addition to the man of steel franchise  i know it's hated amongst the superman faithful who dismiss it as nothing more than a vehicle for richard pryor , but i still think it's a worthy addition to the man of steel franchise  i know it's hated amongst the superman faithful who dismiss it as nothing more than a vehicle for richard pryor , but i still think it's a worthy addition to the man of steel franchise","0.0","-0.772609710693"
"one day the founder of argo city , zaltar ( peter o' toole ) , gives the omegahedron to superman's cousin , kara ( helen slater ) , for use as inspiration in her art  the power source travels directly to earth and lands in the bowl of dip belonging to a minor league witch named selena ( faye dunaway ) who , immediately before her dip was ruined , announced her desires to rule the world to her sometimes warlock boyfriend nigel ( peter cook )  faye dunaway and peter o'toole ham it up unmercifully , however when o'toole overacts he's entertaining and when dunaway does it she's annoying ( her character actually says the line   seize them !","0.0","-0.209283828735"
"at one point )  dunaway's henchmen ( played by peter cook and brenda vaccaro ) fare much better , with vaccaro coming off best as the equivalent of ned beatty's otis character from the first two superman movies  the additions mainly consist of scene extensions which don't add much of note , except for a few moments which lengthen peter o'toole's screen time ( particularly during his latter appearances )","0.0","-0.151333093643"
"the power source travels directly to earth and lands in the bowl of dip belonging to a minor league witch named selena ( faye dunaway ) who , immediately before her dip was ruined , announced her desires to rule the world to her sometimes warlock boyfriend nigel ( peter cook )  the power source travels directly to earth and lands in the bowl of dip belonging to a minor league witch named selena ( faye dunaway ) who , immediately before her dip was ruined , announced her desires to rule the world to her sometimes warlock boyfriend nigel ( peter cook )  the power source travels directly to earth and lands in the bowl of dip belonging to a minor league witch named selena ( faye dunaway ) who , immediately before her dip was ruined , announced her desires to rule the world to her sometimes warlock boyfriend nigel ( peter cook )  faye dunaway and peter o'toole ham it up unmercifully , however when o'toole overacts he's entertaining and when dunaway does it she's annoying ( her character actually says the line   seize them !","1.0","0.0466394424438"
"at one point )  faye dunaway and peter o'toole ham it up unmercifully , however when o'toole overacts he's entertaining and when dunaway does it she's annoying ( her character actually says the line   seize them !","0.0","-0.436177492142"
"at one point )  faye dunaway and peter o'toole ham it up unmercifully , however when o'toole overacts he's entertaining and when dunaway does it she's annoying ( her character actually says the line   seize them !","0.0","-0.436177492142"
"at one point )  dunaway's henchmen ( played by peter cook and brenda vaccaro ) fare much better , with vaccaro coming off best as the equivalent of ned beatty's otis character from the first two superman movies","0.0","-0.151333093643"
"the film stars eddie murphy as a mystical ish figure named g on a strange journey of some sort when he comes across two network execs ( jeff goldblum and kelly preston ) with a flat tire on their hands  the film stars eddie murphy as a mystical ish figure named g on a strange journey of some sort when he comes across two network execs ( jeff goldblum and kelly preston ) with a flat tire on their hands  the film stars eddie murphy as a mystical ish figure named g on a strange journey of some sort when he comes across two network execs ( jeff goldblum and kelly preston ) with a flat tire on their hands  murphy lends nothing to his character and poor goldblum looks as if he'd rather be someplace else","0.0","-0.180429458618"
"the film stars eddie murphy as a mystical ish figure named g on a strange journey of some sort when he comes across two network execs ( jeff goldblum and kelly preston ) with a flat tire on their hands  the film stars eddie murphy as a mystical ish figure named g on a strange journey of some sort when he comes across two network execs ( jeff goldblum and kelly preston ) with a flat tire on their hands  the film stars eddie murphy as a mystical ish figure named g on a strange journey of some sort when he comes across two network execs ( jeff goldblum and kelly preston ) with a flat tire on their hands  at this point in the movie , of course , morality comes into play , particularly on goldblum , who suddenly feels he can market the magical g into megabucks to get in good with his boss ( robert loggia )  murphy lends nothing to his character and poor goldblum looks as if he'd rather be someplace else","0.0","-0.180429458618"
"the film stars eddie murphy as a mystical ish figure named g on a strange journey of some sort when he comes across two network execs ( jeff goldblum and kelly preston ) with a flat tire on their hands  the film stars eddie murphy as a mystical ish figure named g on a strange journey of some sort when he comes across two network execs ( jeff goldblum and kelly preston ) with a flat tire on their hands  the film stars eddie murphy as a mystical ish figure named g on a strange journey of some sort when he comes across two network execs ( jeff goldblum and kelly preston ) with a flat tire on their hands","0.0","-0.180429458618"
"somehow he ends up in their car and on their channel , a line up of infomercial programs featuring the likes of betty white , morgan fairchild , and a slew of other celebrities and nameless figures  somehow he ends up in their car and on their channel , a line up of infomercial programs featuring the likes of betty white , morgan fairchild , and a slew of other celebrities and nameless figures  somehow he ends up in their car and on their channel , a line up of infomercial programs featuring the likes of betty white , morgan fairchild , and a slew of other celebrities and nameless figures  only a real zippy sequence involving frying morgan fairchild's face seems to have any interest in the movie  only a real zippy sequence involving frying morgan fairchild's face seems to have any interest in the movie  only a real zippy sequence involving frying morgan fairchild's face seems to have any interest in the movie","0.0","-0.594579696655"
"somehow he ends up in their car and on their channel , a line up of infomercial programs featuring the likes of betty white , morgan fairchild , and a slew of other celebrities and nameless figures  somehow he ends up in their car and on their channel , a line up of infomercial programs featuring the likes of betty white , morgan fairchild , and a slew of other celebrities and nameless figures  somehow he ends up in their car and on their channel , a line up of infomercial programs featuring the likes of betty white , morgan fairchild , and a slew of other celebrities and nameless figures","0.0","-0.594579696655"
"in this new 1998 version of great expectations a poor florida lad named finn ( ethan hawke ) with a talent for drawing has an early memory of helping an escaped convict ( robert de niro ) in this new 1998 version of great expectations a poor florida lad named finn ( ethan hawke ) with a talent for drawing has an early memory of helping an escaped convict ( robert de niro ) in this new 1998 version of great expectations a poor florida lad named finn ( ethan hawke ) with a talent for drawing has an early memory of helping an escaped convict ( robert de niro ) ethan hawke is romantic lead ethan hawke is romantic lead  )hawke plays a lovestruck , earnest and unchanged finn throughout the film","0.0","-0.516572952271"
"ingredients   starving artist lusting after a beautiful woman from his childhoodsynopsis   great expectations ( 1998 ) is a modernized version of a charles dickens novel in this new 1998 version of great expectations a poor florida lad named finn ( ethan hawke ) with a talent for drawing has an early memory of helping an escaped convict ( robert de niro ) in this new 1998 version of great expectations a poor florida lad named finn ( ethan hawke ) with a talent for drawing has an early memory of helping an escaped convict ( robert de niro ) in this new 1998 version of great expectations a poor florida lad named finn ( ethan hawke ) with a talent for drawing has an early memory of helping an escaped convict ( robert de niro ) in this new 1998 version of great expectations a poor florida lad named finn ( ethan hawke ) with a talent for drawing has an early memory of helping an escaped convict ( robert de niro ) but soon the focus of finn's life becomes romance , as he develops a lifelong infatuation with estella ( gwyneth paltrow ) , an upper crust girl with some psychological and emotional issues due to being raised in a dysfunctional environment  ( he romanced winona ryder in reality bites he romanced julie delpy in before sunrise now in great expectations he gets to chase gwyneth paltrow , a rail thin blonde anne bancroft goes a little overboard as the deranged and pessimistic ms  dinsmoor , while robert de niro carries off the convict part suitably  dinsmoor , while robert de niro carries off the convict part suitably  dinsmoor , while robert de niro carries off the convict part suitably  dinsmoor , while robert de niro carries off the convict part suitably the difference between the classic dickens novel and this 1998 adaptation is that the dickens novel is ripe with deep and timeless themes about class struggle and love , whereas great expectations ( 1998 ) is more artsy , less complicated story about a 1990s artist dealing with a lifetime tease","0.0","-5.26486206055"
"but soon the focus of finn's life becomes romance , as he develops a lifelong infatuation with estella ( gwyneth paltrow ) , an upper crust girl with some psychological and emotional issues due to being raised in a dysfunctional environment but soon the focus of finn's life becomes romance , as he develops a lifelong infatuation with estella ( gwyneth paltrow ) , an upper crust girl with some psychological and emotional issues due to being raised in a dysfunctional environment but soon the focus of finn's life becomes romance , as he develops a lifelong infatuation with estella ( gwyneth paltrow ) , an upper crust girl with some psychological and emotional issues due to being raised in a dysfunctional environment now in great expectations he gets to chase gwyneth paltrow , a rail thin blonde now in great expectations he gets to chase gwyneth paltrow , a rail thin blonde now in great expectations he gets to chase gwyneth paltrow , a rail thin blonde meanwhile paltrow portrays estella as alternating between infuriating tease and ice princess   estella's whole purpose is to get men to fall in love and then hurt them rather than become intimate","1.0","4.51135587692"
"dinsmoor ( anne bancroft ) , an eccentric , aged and embittered , man hating single aunt whose groom left her abandoned at the altar on the day of her marriage  dinsmoor ( anne bancroft ) , an eccentric , aged and embittered , man hating single aunt whose groom left her abandoned at the altar on the day of her marriage  dinsmoor ( anne bancroft ) , an eccentric , aged and embittered , man hating single aunt whose groom left her abandoned at the altar on the day of her marriage anne bancroft goes a little overboard as the deranged and pessimistic ms anne bancroft goes a little overboard as the deranged and pessimistic ms anne bancroft goes a little overboard as the deranged and pessimistic ms","1.0","6.60285377502"
"iron monkey ( actually a reissue of a 1993 film ) is the story of a 19th chinese vigilante ( rongguang yu ) , fighting with his own unique style of shaolin kung fu for the rights of the oppressed and the bellies of the hungry iron monkey ( actually a reissue of a 1993 film ) is the story of a 19th chinese vigilante ( rongguang yu ) , fighting with his own unique style of shaolin kung fu for the rights of the oppressed and the bellies of the hungry iron monkey ( actually a reissue of a 1993 film ) is the story of a 19th chinese vigilante ( rongguang yu ) , fighting with his own unique style of shaolin kung fu for the rights of the oppressed and the bellies of the hungry  at times , fighting styles , especially that of monkey himself , do devolve into the ridiculous twinkle toed floating of films like crouching tiger , hidden dragon , director yuen wo ping eventually remembers to bring his action scenes back to earth","1.0","0.0989429950714"
"unlike drunken master 2 , which stars jackie chan as an adult fei hong , iron monkey finds a much younger fei hong ( sze man tsang ) and his father wong kei ying ( yen chi dan ) thrust into the middle of iron monkey's fight against oppression unlike drunken master 2 , which stars jackie chan as an adult fei hong , iron monkey finds a much younger fei hong ( sze man tsang ) and his father wong kei ying ( yen chi dan ) thrust into the middle of iron monkey's fight against oppression unlike drunken master 2 , which stars jackie chan as an adult fei hong , iron monkey finds a much younger fei hong ( sze man tsang ) and his father wong kei ying ( yen chi dan ) thrust into the middle of iron monkey's fight against oppression","1.0","0.509001255035"
"but too often hollywood gets it wrong , even when they pay off chinese directors iron monkey ( actually a reissue of a 1993 film ) is the story of a 19th chinese vigilante ( rongguang yu ) , fighting with his own unique style of shaolin kung fu for the rights of the oppressed and the bellies of the hungry but it is also a piece of the narrative of legendary chinese film hero wong fei hong , most recently seen in one of the most overlooked , and possibly best films of 2000 , drunken master 2 ( released in the u unlike drunken master 2 , which stars jackie chan as an adult fei hong , iron monkey finds a much younger fei hong ( sze man tsang ) and his father wong kei ying ( yen chi dan ) thrust into the middle of iron monkey's fight against oppression unlike drunken master 2 , which stars jackie chan as an adult fei hong , iron monkey finds a much younger fei hong ( sze man tsang ) and his father wong kei ying ( yen chi dan ) thrust into the middle of iron monkey's fight against oppression unlike drunken master 2 , which stars jackie chan as an adult fei hong , iron monkey finds a much younger fei hong ( sze man tsang ) and his father wong kei ying ( yen chi dan ) thrust into the middle of iron monkey's fight against oppression unlike drunken master 2 , which stars jackie chan as an adult fei hong , iron monkey finds a much younger fei hong ( sze man tsang ) and his father wong kei ying ( yen chi dan ) thrust into the middle of iron monkey's fight against oppression  at times , fighting styles , especially that of monkey himself , do devolve into the ridiculous twinkle toed floating of films like crouching tiger , hidden dragon , director yuen wo ping eventually remembers to bring his action scenes back to earth iron monkey is at its heart a hardcore , kung fu action film rather than any kind of drama a la crouching tiger however , there are brief moments of profoundness shared between characters , such as those that pass between our outlaw hero and his good hearted but misguided enemy , chief fox while in no way the equal of a masterpiece like drunken master 2 , iron monkey dances quite nicely to the invading kung fu tune","1.0","4.47037982941"
"it's not a pretty death , and it's leaving the likes of schwartznager , stallone , and van damme wearing cement galoshes at the bottom of a kung fu sea it's not a pretty death , and it's leaving the likes of schwartznager , stallone , and van damme wearing cement galoshes at the bottom of a kung fu sea","0.0","-0.523800849915"
"it's not a pretty death , and it's leaving the likes of schwartznager , stallone , and van damme wearing cement galoshes at the bottom of a kung fu sea it's not a pretty death , and it's leaving the likes of schwartznager , stallone , and van damme wearing cement galoshes at the bottom of a kung fu sea","0.0","-0.523800849915"
"first troy beyer wrote the critically panned   b first troy beyer wrote the critically panned   b first troy beyer wrote the critically panned   b  the basic story follows three single friends    jazz ( beyer ) , lena ( randi ingerman ) , and michelle ( paget brewster )    in their search for love  i'll give beyer one more strike , and then she's out","0.0","-0.940335988998"
"the basic story follows three single friends    jazz ( beyer ) , lena ( randi ingerman ) , and michelle ( paget brewster )    in their search for love  the basic story follows three single friends    jazz ( beyer ) , lena ( randi ingerman ) , and michelle ( paget brewster )    in their search for love  the basic story follows three single friends    jazz ( beyer ) , lena ( randi ingerman ) , and michelle ( paget brewster )    in their search for love","0.0","-0.451569080353"
"the basic story follows three single friends    jazz ( beyer ) , lena ( randi ingerman ) , and michelle ( paget brewster )    in their search for love  the basic story follows three single friends    jazz ( beyer ) , lena ( randi ingerman ) , and michelle ( paget brewster )    in their search for love  the basic story follows three single friends    jazz ( beyer ) , lena ( randi ingerman ) , and michelle ( paget brewster )    in their search for love","0.0","-0.451569080353"
"wild things is a suspenseful thriller starring matt dillon , denise richards , and neve campbell that deals with all the issues   sex , love , murder , and betrayal neve campbell , who most people relate to scream and scream 2 , plays blue bay outcast suzie toller","0.0","-1.49865484238"
"wild things is a suspenseful thriller starring matt dillon , denise richards , and neve campbell that deals with all the issues   sex , love , murder , and betrayal playing kelly van ryan is denise richards denise richards , still hot off the press from starship troopers , gives the most interesting performance in the entire film","0.0","-1.49865484238"
"wild things is a suspenseful thriller starring matt dillon , denise richards , and neve campbell that deals with all the issues   sex , love , murder , and betrayal matt dillon stars as sam lombardo","0.0","-1.49865484238"
"kevin bacon gives one of his fair performances as ray duquette","1.0","2.66371822357"
"in the supporting cast , theresa russell plays the much oversexed sandra van ryan , daphne rubin vega gives an unappealing performance as cop gloria perez , and bill murray shines as sam's lawyer , ken bowden","0.0","-0.125004291534"
"the rest of the cast , especially nick nolte and elias koteas , are unambiguously fantastic the rest of the cast , especially nick nolte and elias koteas , are unambiguously fantastic the rest of the cast , especially nick nolte and elias koteas , are unambiguously fantastic many stories are here , from the clash between the lieutenant ( elias koteas ) and the savage colonel ( a voracious nick nolte ) to the private ( ben chaplin ) who uses his love for the woman he left behind to keep him going many stories are here , from the clash between the lieutenant ( elias koteas ) and the savage colonel ( a voracious nick nolte ) to the private ( ben chaplin ) who uses his love for the woman he left behind to keep him going many stories are here , from the clash between the lieutenant ( elias koteas ) and the savage colonel ( a voracious nick nolte ) to the private ( ben chaplin ) who uses his love for the woman he left behind to keep him going","0.0","-0.46924495697"
"the rest of the cast , especially nick nolte and elias koteas , are unambiguously fantastic the rest of the cast , especially nick nolte and elias koteas , are unambiguously fantastic the rest of the cast , especially nick nolte and elias koteas , are unambiguously fantastic many stories are here , from the clash between the lieutenant ( elias koteas ) and the savage colonel ( a voracious nick nolte ) to the private ( ben chaplin ) who uses his love for the woman he left behind to keep him going many stories are here , from the clash between the lieutenant ( elias koteas ) and the savage colonel ( a voracious nick nolte ) to the private ( ben chaplin ) who uses his love for the woman he left behind to keep him going many stories are here , from the clash between the lieutenant ( elias koteas ) and the savage colonel ( a voracious nick nolte ) to the private ( ben chaplin ) who uses his love for the woman he left behind to keep him going","0.0","-0.46924495697"
"many stories are here , from the clash between the lieutenant ( elias koteas ) and the savage colonel ( a voracious nick nolte ) to the private ( ben chaplin ) who uses his love for the woman he left behind to keep him going many stories are here , from the clash between the lieutenant ( elias koteas ) and the savage colonel ( a voracious nick nolte ) to the private ( ben chaplin ) who uses his love for the woman he left behind to keep him going many stories are here , from the clash between the lieutenant ( elias koteas ) and the savage colonel ( a voracious nick nolte ) to the private ( ben chaplin ) who uses his love for the woman he left behind to keep him going","1.0","0.737776756287"
"john travolta , whose role is nothing more than a cameo , seems not to have attacked his performance with that much verve john travolta , whose role is nothing more than a cameo , seems not to have attacked his performance with that much verve john travolta , whose role is nothing more than a cameo , seems not to have attacked his performance with that much verve","0.0","-4.23073005676"
"george clooney , whose role became a cameo in editing , gives a strange performance george clooney , whose role became a cameo in editing , gives a strange performance george clooney , whose role became a cameo in editing , gives a strange performance","1.0","1.27255046368"
"the couple ( robin williams and nathan lane ) are about as archetypal , or as the less kind might put it ?","0.0","-0.174551010132"
"stereotypical , gays possible the couple ( robin williams and nathan lane ) are about as archetypal , or as the less kind might put it ?","1.0","0.0340776443481"
"stereotypical , gays possible the couple ( robin williams and nathan lane ) are about as archetypal , or as the less kind might put it ?","1.0","0.0340776443481"
"stereotypical , gays possible williams owns a nightclub featuring drag queens where his partner performs as the featured star williams is excellent as should be no surprise","0.0","-0.01544713974"
"the couple ( robin williams and nathan lane ) are about as archetypal , or as the less kind might put it ?","0.0","-0.174551010132"
"stereotypical , gays possible the couple ( robin williams and nathan lane ) are about as archetypal , or as the less kind might put it ?","1.0","0.0340776443481"
"stereotypical , gays possible the couple ( robin williams and nathan lane ) are about as archetypal , or as the less kind might put it ?","1.0","0.0340776443481"
"stereotypical , gays possible the real star is lane","0.0","-0.157549381256"
"edward norton is an insomniac trying to enlighten his dull life by going to a variety of disease therapy sessions , until he meets marla ( helena bonham carter )  edward norton is an insomniac trying to enlighten his dull life by going to a variety of disease therapy sessions , until he meets marla ( helena bonham carter )  edward norton is an insomniac trying to enlighten his dull life by going to a variety of disease therapy sessions , until he meets marla ( helena bonham carter )  edward norton is an insomniac trying to enlighten his dull life by going to a variety of disease therapy sessions , until he meets marla ( helena bonham carter )  helena bonham carter however really had no purpose  helena bonham carter however really had no purpose  helena bonham carter however really had no purpose  helena bonham carter however really had no purpose","0.0","-3.21115112305"
"norton is soon assigned to a job that calls for traveling , and it's on a plane that he meets tyler durden ( brad pitt )  norton is soon assigned to a job that calls for traveling , and it's on a plane that he meets tyler durden ( brad pitt )  norton is soon assigned to a job that calls for traveling , and it's on a plane that he meets tyler durden ( brad pitt )  i guess brad pitt was right for this role , because i felt like beating him up myself  i guess brad pitt was right for this role , because i felt like beating him up myself  i guess brad pitt was right for this role , because i felt like beating him up myself","1.0","2.6252925396"
"that about sums up the dreadful ugliness of 102 dalmatians , a cold pea soup of cute animals , stupid home alone antics , a boring puppy love subplot between dumb humans , and glenn close reprising her best joan crawford impression  cruella de vil ( glenn close ) is released from prison due to the   cure   of her puppy homicide urges by one dr  how low have glenn close and gerard depardieu ( as the film's villain ) sunk in the film business ?","0.0","-0.430698394775"
"it's almost laughable in a sadistic way to watch close walk around in costumes that seem to be pulled from the wardrobe of flash gordon","0.0","-0.334586143494"
"how low have glenn close and gerard depardieu ( as the film's villain ) sunk in the film business ?","0.0","-8.03561019897"
"it's almost laughable in a sadistic way to watch close walk around in costumes that seem to be pulled from the wardrobe of flash gordon","0.0","-0.334586143494"
"i must say from the outset that i have never been much of a kurt russell fan i must say from the outset that i have never been much of a kurt russell fan i must say from the outset that i have never been much of a kurt russell fan russell gives a fine performance , as do most of the cast , one that is not upstaged by the action orchestrated in the second half of the film russell plays jeff , one half of a married couple travelling with his wife amy ( kathleen quinlan ) cross country to san diego to start a new job and a new life russell , as mentioned earlier , is very good in his role , and kathleen quinlan is nowhere near as annoying as she was in apollo 13","0.0","-0.654663324356"
"russell plays jeff , one half of a married couple travelling with his wife amy ( kathleen quinlan ) cross country to san diego to start a new job and a new life russell plays jeff , one half of a married couple travelling with his wife amy ( kathleen quinlan ) cross country to san diego to start a new job and a new life russell plays jeff , one half of a married couple travelling with his wife amy ( kathleen quinlan ) cross country to san diego to start a new job and a new life russell , as mentioned earlier , is very good in his role , and kathleen quinlan is nowhere near as annoying as she was in apollo 13 russell , as mentioned earlier , is very good in his role , and kathleen quinlan is nowhere near as annoying as she was in apollo 13 russell , as mentioned earlier , is very good in his role , and kathleen quinlan is nowhere near as annoying as she was in apollo 13","0.0","-0.376728534698"
"walsh ) who offers to take them to a nearby diner to call for a tow truck walsh , as the possibly evil truck driver , is terrific   he is one of the best of the fine batch of character actors hollywood doesn't seem to know what to do with , but director jonathan mostow is on the right track here","0.0","-0.528010129929"
"this is the kind of role that could easily be turned into a flat stereotype , but john hurt , in what is certainly his best performance in a decade and possibly the most impressive of his long and distinguished career , turns   erstwhile fogy   giles into a three dimensional human being","0.0","-1.0612616539"
"just as giles is about to leave , however , he notices ronnie bostock ( jason priestley ) , and , suddenly , it's love at first sight jason priestley , cashing in on his beverly hills 90210 image , is surprisingly effective as the shallow ronnie","0.0","-0.993432044983"
"fragile nell ( taylor ) , bisexual theo ( zeta jones ) , and smiley luke ( wilson ) are three insomniacs who gather at the reputedly possessed hill house for an extended study on sleep disorders , hosted by professor marrow ( neeson )  as for the obscenely photogenic zeta jones , she breezes through her scenes with a wink and a smile and takes the scenery with her","1.0","8.13879776001"
"fragile nell ( taylor ) , bisexual theo ( zeta jones ) , and smiley luke ( wilson ) are three insomniacs who gather at the reputedly possessed hill house for an extended study on sleep disorders , hosted by professor marrow ( neeson )","1.0","8.13879776001"
"fragile nell ( taylor ) , bisexual theo ( zeta jones ) , and smiley luke ( wilson ) are three insomniacs who gather at the reputedly possessed hill house for an extended study on sleep disorders , hosted by professor marrow ( neeson )  taylor is thoroughly insufferable in her first big budget lead  her character is supposed to be depressed , having tended to an unloving mother for too many years , but taylor plays nell as supernaturally lame , alternately grouchy , mopey , wiggy and pathetic , and i kept wondering why the other characters didn't just ditch this bitch","1.0","8.13879776001"
"fragile nell ( taylor ) , bisexual theo ( zeta jones ) , and smiley luke ( wilson ) are three insomniacs who gather at the reputedly possessed hill house for an extended study on sleep disorders , hosted by professor marrow ( neeson )    who on earth would say that in place of   citizen kane meets the munsters   ?","1.0","8.13879776001"
"( furthermore , would you gladly spend a single night in a house befitting that description ? )","0.0","-0.159582614899"
"both actresses fare better than neeson , who looks embarrassed to be a part of this ensemble ( and for good reason ) , and his character is the most bland  later , he risks his life by climbing a crumbling stairwell to save nell ( it's amusing to hear neeson shout   nell   repeatedly , given his starring role in the 1994 jodie foster vehicle of the same name )","1.0","0.225414276123"
"that's really about all that can be said about the   plot   because nothing much happens , except that the main character , wise cracking jerry ( andrew ross ) , has the hots for a cute blonde ( kerry brennan ) , and there is a big contest in the climax","0.0","-0.604985237122"
"that's really about all that can be said about the   plot   because nothing much happens , except that the main character , wise cracking jerry ( andrew ross ) , has the hots for a cute blonde ( kerry brennan ) , and there is a big contest in the climax","0.0","-0.604985237122"
"so what saves ,   party camp ,   from the dreaded zero star rating ?","0.0","-0.757836341858"
"well , that's simple   jewel shepard , as a flighty bimbo , was admittedly fun to watch","0.0","-2.01551890373"
"this is the last carry on film with its almost intact regular cast and it is the swansong of hattie jacques and sid james  dick turpin ( sid james ) and his gang which includes harriett harry ( barbara windsor ) and tom   doc   scholl ( peter butterworth ) , terrorise the countryside by staging highway robberies     stand and deliver !","0.0","-0.962565422058"
"owing to the increased occurrence of turpin's robberies , captain desmond fancey of the bow street runners ( kenneth williams ) and his sidekick sergeant jock strapp ( jack douglas ) visit turpin's area of influence to bring him to justice  their intellect does not count for much and when they increasingly become suspicious of reverend flasher aka dick turpin ( sid james ) , whom they confided in earlier , they still cannot believe that the rector has any part in these robberies  then again , sir roger has assigned the dimwits fancey and jock strapp aswell as the old dithering constable ( kenneth connor ) to keep an eye on their prisoner !","1.0","8.9803647995"
"there is no doubt that this is a 'sid james' carry on movie  when her girls and her are robbed by turpin , she is determined to catch him and helps the reverend to find the culprit !","0.0","-0.327336788177"
"a carry on by the numbers , this movie is only notable for the great performance by sid james in his last carry on movie","1.0","0.283747434616"
"dick turpin ( sid james ) and his gang which includes harriett harry ( barbara windsor ) and tom   doc   scholl ( peter butterworth ) , terrorise the countryside by staging highway robberies     stand and deliver !","1.0","1.81082320213"
"owing to the increased occurrence of turpin's robberies , captain desmond fancey of the bow street runners ( kenneth williams ) and his sidekick sergeant jock strapp ( jack douglas ) visit turpin's area of influence to bring him to justice  barbara windsor is also funny as harriett the sex mad housemaid and member of the gang , and hattie jacques' small but effective role as the rector's housekeeper martha hoggett is played to perfection","1.0","8.9803647995"
"dick turpin ( sid james ) and his gang which includes harriett harry ( barbara windsor ) and tom   doc   scholl ( peter butterworth ) , terrorise the countryside by staging highway robberies     stand and deliver !","1.0","1.81082320213"
"owing to the increased occurrence of turpin's robberies , captain desmond fancey of the bow street runners ( kenneth williams ) and his sidekick sergeant jock strapp ( jack douglas ) visit turpin's area of influence to bring him to justice  dick turpin ( sid james ) and his gang which includes harriett harry ( barbara windsor ) and tom   doc   scholl ( peter butterworth ) , terrorise the countryside by staging highway robberies     stand and deliver !","1.0","8.9803647995"
"owing to the increased occurrence of turpin's robberies , captain desmond fancey of the bow street runners ( kenneth williams ) and his sidekick sergeant jock strapp ( jack douglas ) visit turpin's area of influence to bring him to justice  dick turpin ( sid james ) and his gang which includes harriett harry ( barbara windsor ) and tom   doc   scholl ( peter butterworth ) , terrorise the countryside by staging highway robberies     stand and deliver !","1.0","8.9803647995"
"owing to the increased occurrence of turpin's robberies , captain desmond fancey of the bow street runners ( kenneth williams ) and his sidekick sergeant jock strapp ( jack douglas ) visit turpin's area of influence to bring him to justice  peter butterworth is not allowed to shine in his boring performance as tom , and bernard bresslaw's character appears only briefly in the film  peter butterworth is not allowed to shine in his boring performance as tom , and bernard bresslaw's character appears only briefly in the film  peter butterworth is not allowed to shine in his boring performance as tom , and bernard bresslaw's character appears only briefly in the film","1.0","8.9803647995"
"dick turpin ( sid james ) and his gang which includes harriett harry ( barbara windsor ) and tom   doc   scholl ( peter butterworth ) , terrorise the countryside by staging highway robberies     stand and deliver !","1.0","1.81082320213"
"owing to the increased occurrence of turpin's robberies , captain desmond fancey of the bow street runners ( kenneth williams ) and his sidekick sergeant jock strapp ( jack douglas ) visit turpin's area of influence to bring him to justice  dick turpin ( sid james ) and his gang which includes harriett harry ( barbara windsor ) and tom   doc   scholl ( peter butterworth ) , terrorise the countryside by staging highway robberies     stand and deliver !","1.0","8.9803647995"
"owing to the increased occurrence of turpin's robberies , captain desmond fancey of the bow street runners ( kenneth williams ) and his sidekick sergeant jock strapp ( jack douglas ) visit turpin's area of influence to bring him to justice  dick turpin ( sid james ) and his gang which includes harriett harry ( barbara windsor ) and tom   doc   scholl ( peter butterworth ) , terrorise the countryside by staging highway robberies     stand and deliver !","1.0","8.9803647995"
"owing to the increased occurrence of turpin's robberies , captain desmond fancey of the bow street runners ( kenneth williams ) and his sidekick sergeant jock strapp ( jack douglas ) visit turpin's area of influence to bring him to justice  then again , sir roger has assigned the dimwits fancey and jock strapp aswell as the old dithering constable ( kenneth connor ) to keep an eye on their prisoner !","1.0","8.9803647995"
